awb,destination_city,product,product_category,origin_city,logistics_provider_id,dispatch_date,final_delivery_status,actual_delivery_date,promised_delivery_date
115779,New Michaelville,random_product,random_category,Toddstad,75,2015-03-03 13:33:48,returned,2015-03-28 08:15:05,2015-04-03 02:56:20
526006,Port Joseview,random_product,random_category,Welchchester,39,2015-03-04 06:50:06,delivered,2015-03-17 19:08:14,2015-03-31 05:05:39
077967,Walkerborough,random_product,random_category,Nicholasfort,76,2015-03-01 16:57:38,returned,2015-03-27 14:31:13,2015-03-29 23:58:07
433884,North Ashleyside,random_product,random_category,Griffinland,51,2015-03-08 19:47:58,created,2015-03-26 04:02:45,2015-03-28 12:54:43
770228,Jessicamouth,random_product,random_category,Smithton,73,2015-03-03 05:05:32,returned,2015-03-24 15:10:09,2015-03-30 23:18:56
947792,Wilkinsonmouth,random_product,random_category,Dwayneview,44,2015-03-01 20:57:48,created,2015-03-20 08:20:02,2015-04-01 14:25:47
338804,East Brian,random_product,random_category,Richardsonfurt,65,2015-03-11 14:51:29,returned,2015-03-21 02:56:27,2015-04-01 06:13:41
845479,Lake Allenfort,random_product,random_category,Robertborough,07,2015-03-11 19:40:18,delivered,2015-03-27 07:13:16,2015-03-27 08:33:11
530256,Sandrabury,random_product,random_category,Cynthiaside,47,2015-03-01 07:07:06,returned,2015-03-28 20:09:10,2015-04-01 17:44:33
737861,Lake Sandra,random_product,random_category,Brandonshire,79,2015-03-07 22:01:43,delivered,2015-03-27 04:37:35,2015-03-31 10:51:55
901174,Elizabethhaven,random_product,random_category,Lake Charlesport,40,2015-03-11 01:22:37,created,2015-03-20 13:40:33,2015-04-01 19:57:55
847492,East April,random_product,random_category,West Richardville,79,2015-03-14 15:54:01,created,2015-03-26 00:33:31,2015-04-02 06:53:31
762860,New Mirandaside,random_product,random_category,Hernandezmouth,41,2015-03-13 20:24:56,delivered,2015-03-20 20:22:15,2015-03-30 20:14:03
237461,Lake Brandybury,random_product,random_category,Lake Mark,12,2015-03-08 00:56:35,delivered,2015-03-17 23:27:24,2015-04-04 04:31:40
366819,Johnsonberg,random_product,random_category,New Christopherside,32,2015-03-08 21:48:22,delivered,2015-03-28 17:38:05,2015-04-01 23:58:31
380783,Port Andrewchester,random_product,random_category,South Samantha,65,2015-03-12 18:29:51,returned,2015-03-23 15:30:44,2015-03-31 14:48:30
065511,New Peterchester,random_product,random_category,Roberthaven,42,2015-03-11 23:38:42,returned,2015-03-16 13:46:52,2015-04-02 18:25:03
623115,Lake Raymond,random_product,random_category,Jacobsville,85,2015-03-01 01:43:23,returned,2015-03-26 17:25:14,2015-04-04 08:09:13
746276,East Rebeccachester,random_product,random_category,Marksland,28,2015-03-03 12:40:13,created,2015-03-25 18:32:58,2015-03-28 16:38:10
689740,Muellerfurt,random_product,random_category,Hodgeschester,01,2015-03-12 04:03:50,delivered,2015-03-24 07:10:51,2015-03-25 22:13:55
749894,Blackburnburgh,random_product,random_category,Charlesland,77,2015-03-04 00:29:25,created,2015-03-21 14:05:37,2015-04-01 10:25:23
034593,Calderonland,random_product,random_category,Bernardshire,63,2015-03-14 12:23:53,delivered,2015-03-23 04:13:01,2015-03-26 16:46:49
977751,Velasquezbury,random_product,random_category,Brandyland,20,2015-03-03 09:22:11,delivered,2015-03-19 03:18:22,2015-03-26 20:08:50
614636,Lake Johnmouth,random_product,random_category,Corteztown,58,2015-03-01 23:23:19,created,2015-03-25 05:18:27,2015-04-04 09:15:34
376957,Kevinside,random_product,random_category,Ryanfort,96,2015-03-11 19:39:11,returned,2015-03-21 19:06:44,2015-04-04 09:21:38
363654,Stevenland,random_product,random_category,South Ronaldshire,65,2015-03-11 10:09:02,created,2015-03-17 17:48:29,2015-03-31 02:21:40
542031,Davidland,random_product,random_category,East Jason,06,2015-03-10 16:21:52,created,2015-03-26 05:20:49,2015-03-27 11:13:00
878479,Deannaton,random_product,random_category,Michaelshire,58,2015-03-04 07:03:12,created,2015-03-16 20:44:11,2015-03-30 16:39:43
632008,Holthaven,random_product,random_category,Wardfurt,06,2015-03-13 10:42:54,returned,2015-03-23 19:52:53,2015-03-31 11:14:13
716918,Lake Amandaport,random_product,random_category,Connieburgh,60,2015-03-01 23:35:36,created,2015-03-26 15:35:19,2015-03-30 00:54:19
497304,West Dominiqueburgh,random_product,random_category,West Christine,75,2015-03-12 07:51:44,returned,2015-03-28 07:51:18,2015-03-31 14:32:38
564003,Gregoryfort,random_product,random_category,Christinehaven,48,2015-03-08 15:20:45,returned,2015-03-18 09:27:29,2015-03-26 21:20:16
487646,Lynnberg,random_product,random_category,Douglasfort,68,2015-03-02 10:48:05,returned,2015-03-20 13:59:25,2015-04-04 21:46:39
342185,Johnmouth,random_product,random_category,Jeffreymouth,19,2015-03-09 23:31:36,delivered,2015-03-24 13:55:45,2015-03-31 19:46:59
794905,Justinside,random_product,random_category,North Johnbury,55,2015-03-09 10:09:48,delivered,2015-03-17 23:13:58,2015-03-28 22:40:07
467610,Kelseymouth,random_product,random_category,Youngville,90,2015-03-11 11:25:49,delivered,2015-03-24 05:48:27,2015-04-05 23:12:47
618314,Stewartshire,random_product,random_category,Port Matthew,28,2015-03-06 15:03:54,created,2015-03-23 14:56:26,2015-03-25 17:39:14
396581,Jessicatown,random_product,random_category,Romeroberg,95,2015-03-06 12:11:07,created,2015-03-26 01:02:48,2015-04-01 02:01:36
207755,Grahambury,random_product,random_category,Port Eric,11,2015-03-12 03:50:22,created,2015-03-22 01:38:05,2015-03-30 06:30:19
317468,Brettchester,random_product,random_category,Henryfurt,92,2015-03-10 20:52:59,created,2015-03-16 09:12:45,2015-03-27 14:06:42
770598,Tuckerview,random_product,random_category,Gregoryfort,70,2015-03-12 13:37:24,created,2015-03-20 15:21:36,2015-03-27 04:50:20
535886,Thompsonland,random_product,random_category,Perryhaven,29,2015-03-06 05:18:31,created,2015-03-23 03:55:53,2015-03-30 01:30:30
033029,Fernandezburgh,random_product,random_category,Lake Samuelport,02,2015-03-05 17:00:29,returned,2015-03-26 19:37:26,2015-03-31 17:23:58
768641,North David,random_product,random_category,Thomasview,31,2015-03-10 11:22:13,delivered,2015-03-29 11:14:45,2015-03-27 05:43:08
451838,Port Sandyborough,random_product,random_category,Samanthaport,65,2015-03-04 13:27:07,delivered,2015-03-21 09:07:43,2015-04-02 13:57:45
901814,Port Jenniferland,random_product,random_category,Tiffanymouth,50,2015-03-03 13:12:53,created,2015-03-22 03:56:20,2015-03-31 20:49:11
565548,Torresberg,random_product,random_category,Josephbury,22,2015-03-02 10:01:33,delivered,2015-03-17 01:44:45,2015-04-03 19:49:50
853429,Terryland,random_product,random_category,Henryshire,98,2015-03-01 02:28:33,created,2015-03-21 00:15:23,2015-03-26 01:12:30
397083,West Alexahaven,random_product,random_category,Karentown,72,2015-03-09 16:38:38,delivered,2015-03-18 06:11:05,2015-04-01 01:45:25
551419,Doughertyside,random_product,random_category,Anthonyville,65,2015-03-11 00:48:52,returned,2015-03-23 17:40:40,2015-03-26 20:24:45
569528,East Charlesfurt,random_product,random_category,Adamsbury,04,2015-03-02 17:53:43,returned,2015-03-26 01:17:20,2015-03-27 15:05:19
634509,New Susan,random_product,random_category,North Patrickshire,31,2015-03-04 17:16:29,delivered,2015-03-20 01:07:08,2015-04-03 04:51:46
727577,Cameronmouth,random_product,random_category,West Kaylastad,78,2015-03-09 01:55:33,delivered,2015-03-26 16:05:06,2015-04-03 02:22:20
129489,Shaneton,random_product,random_category,West Allison,23,2015-03-09 15:35:08,returned,2015-03-24 07:48:36,2015-03-29 06:06:40
833076,Hardyburgh,random_product,random_category,Port Christina,02,2015-03-09 02:00:16,returned,2015-03-24 11:47:13,2015-03-28 05:29:19
039849,Lake Timothyhaven,random_product,random_category,Lake Scottstad,79,2015-03-04 03:04:34,returned,2015-03-21 00:39:33,2015-04-03 09:45:17
718158,Lake Scott,random_product,random_category,Jenkinsmouth,72,2015-03-08 03:47:46,returned,2015-03-17 09:37:02,2015-03-26 03:02:25
528397,North Christopher,random_product,random_category,Josephside,31,2015-03-13 14:50:31,delivered,2015-03-24 03:55:22,2015-04-05 08:02:25
307685,East Sydney,random_product,random_category,North Nathantown,93,2015-03-11 03:12:39,returned,2015-03-24 18:22:12,2015-04-04 07:05:42
199018,West Johnnyborough,random_product,random_category,Nancymouth,53,2015-03-05 02:01:59,returned,2015-03-20 09:24:25,2015-03-29 14:26:26
043816,Claytonmouth,random_product,random_category,Simsside,71,2015-03-04 05:31:59,delivered,2015-03-27 15:13:19,2015-04-04 19:57:33
259990,Lake Jaredfort,random_product,random_category,Port Christopher,22,2015-03-08 03:00:29,delivered,2015-03-24 22:24:12,2015-04-05 12:37:12
615687,New Rachel,random_product,random_category,Port Melissafort,17,2015-03-08 08:46:27,returned,2015-03-27 17:38:36,2015-04-03 00:32:54
789021,Lake Huntershire,random_product,random_category,Drewmouth,14,2015-03-10 14:19:38,created,2015-03-23 17:19:00,2015-04-03 12:29:51
417543,Lake Angela,random_product,random_category,South Christinafurt,21,2015-03-04 18:40:10,created,2015-03-22 04:42:50,2015-03-28 03:08:32
982758,Lunafort,random_product,random_category,East Marissaton,45,2015-03-13 14:58:29,created,2015-03-17 18:40:12,2015-03-30 17:38:21
513352,South Jacob,random_product,random_category,Tranchester,65,2015-03-11 22:34:23,returned,2015-03-18 23:02:46,2015-04-03 23:31:26
609013,Christopherborough,random_product,random_category,Port Annport,84,2015-03-01 23:49:29,created,2015-03-27 13:25:49,2015-03-29 15:56:13
961790,Taylorburgh,random_product,random_category,West Heather,38,2015-03-13 14:19:40,created,2015-03-29 08:21:57,2015-03-28 09:59:11
218708,North Vanessaland,random_product,random_category,Jacksonmouth,38,2015-03-04 12:01:16,created,2015-03-21 04:23:01,2015-04-03 02:49:58
806260,New Jennifer,random_product,random_category,Sandersburgh,33,2015-03-01 12:25:34,created,2015-03-21 20:52:02,2015-03-29 08:51:09
350746,Brendaville,random_product,random_category,West Kimberly,87,2015-03-09 20:22:03,delivered,2015-03-29 10:14:40,2015-03-31 09:17:16
520282,East Johnberg,random_product,random_category,New Josephburgh,36,2015-03-10 17:31:17,created,2015-03-18 10:45:19,2015-03-25 11:59:11
324254,West Lucastown,random_product,random_category,Justinfurt,53,2015-03-04 03:04:36,delivered,2015-03-26 22:09:02,2015-03-31 03:43:12
567992,Ramosbury,random_product,random_category,Juanhaven,29,2015-03-12 18:50:10,returned,2015-03-29 00:15:14,2015-04-04 23:05:33
099711,Rosebury,random_product,random_category,Hendersonhaven,41,2015-03-13 04:27:46,created,2015-03-22 03:59:45,2015-03-28 03:04:52
698580,Matthewside,random_product,random_category,Port Nancy,12,2015-03-12 15:53:54,returned,2015-03-16 21:37:47,2015-04-04 16:46:18
888139,Jamestown,random_product,random_category,Chelseyville,03,2015-03-01 07:50:31,returned,2015-03-29 20:13:11,2015-03-27 20:19:23
659618,New Justin,random_product,random_category,South Robert,92,2015-03-06 16:29:48,created,2015-03-26 02:36:54,2015-03-25 11:43:55
677602,South Timothy,random_product,random_category,East Maryberg,41,2015-03-11 22:47:44,returned,2015-03-26 13:10:52,2015-03-27 14:08:53
536678,Charlesland,random_product,random_category,Port Jenniferville,77,2015-03-13 12:57:00,delivered,2015-03-18 07:50:19,2015-03-28 09:11:00
200364,Port Melissa,random_product,random_category,Stricklandmouth,06,2015-03-13 14:49:19,returned,2015-03-17 03:08:42,2015-03-25 22:05:12
211544,New Shelleystad,random_product,random_category,Christinaburgh,95,2015-03-14 21:02:24,delivered,2015-03-21 18:03:43,2015-04-01 07:53:36
921614,East Dalton,random_product,random_category,Port Ericberg,66,2015-03-03 12:00:25,created,2015-03-26 20:45:06,2015-03-29 14:34:19
760763,Gonzalezmouth,random_product,random_category,North Heatherland,64,2015-03-14 07:44:50,returned,2015-03-16 05:23:20,2015-04-01 11:37:58
642721,Angelahaven,random_product,random_category,Xaviershire,71,2015-03-03 02:57:29,returned,2015-03-19 05:21:55,2015-04-02 19:32:22
595525,Lake Cynthiafurt,random_product,random_category,Schmittfurt,19,2015-03-02 00:54:43,delivered,2015-03-25 22:41:52,2015-03-31 13:45:35
886768,East Kimberly,random_product,random_category,Thompsonshire,04,2015-03-04 20:41:50,returned,2015-03-28 11:36:19,2015-03-28 22:10:10
836343,Sherryland,random_product,random_category,South Todd,73,2015-03-11 10:05:44,created,2015-03-29 00:37:13,2015-04-03 16:29:28
409674,Donovanborough,random_product,random_category,Watsontown,05,2015-03-14 17:12:42,created,2015-03-24 15:30:45,2015-03-27 23:37:19
948588,East Ericstad,random_product,random_category,West Kayla,82,2015-03-09 21:08:32,delivered,2015-03-28 03:29:17,2015-03-27 23:17:37
201032,West Pamelachester,random_product,random_category,North Jaimechester,78,2015-03-13 18:47:52,delivered,2015-03-25 23:30:01,2015-03-27 05:38:20
912646,North Robert,random_product,random_category,Caldwellborough,16,2015-03-13 15:52:36,delivered,2015-03-19 13:55:13,2015-04-03 09:50:23
528581,Ronniechester,random_product,random_category,Kathleenfurt,94,2015-03-06 20:41:36,returned,2015-03-28 04:12:53,2015-03-26 07:05:27
286498,Leslieview,random_product,random_category,North Donald,67,2015-03-03 10:08:55,returned,2015-03-24 04:17:17,2015-03-26 07:30:08
715757,Lindseyburgh,random_product,random_category,South Patty,32,2015-03-02 04:45:55,created,2015-03-21 03:50:57,2015-03-27 03:42:28
727128,Kathyfort,random_product,random_category,Port Brian,49,2015-03-14 01:36:58,created,2015-03-26 11:10:31,2015-03-30 08:26:23
345134,New Jennifermouth,random_product,random_category,Lake Emily,68,2015-03-14 02:49:57,delivered,2015-03-22 16:05:09,2015-03-31 18:15:25
885952,North Kathryn,random_product,random_category,Clarkport,26,2015-03-03 05:35:58,delivered,2015-03-27 01:29:44,2015-03-29 14:55:56
988632,Ricardoburgh,random_product,random_category,New Patricia,43,2015-03-04 01:00:50,created,2015-03-26 08:07:20,2015-03-26 06:52:53
903293,Jenniferfort,random_product,random_category,Port Charles,77,2015-03-04 23:15:33,returned,2015-03-25 02:21:02,2015-04-02 21:57:22
788000,West Shelby,random_product,random_category,Port Olivia,85,2015-03-13 06:19:20,created,2015-03-17 07:48:06,2015-03-28 04:48:16
015844,Chentown,random_product,random_category,Emilyberg,43,2015-03-10 06:44:13,created,2015-03-22 17:38:41,2015-03-27 05:06:14
560369,North Cynthiaborough,random_product,random_category,Robinsonton,96,2015-03-03 02:31:09,delivered,2015-03-27 22:59:17,2015-03-31 03:30:19
021072,Lindamouth,random_product,random_category,Lake Elizabethburgh,58,2015-03-03 01:05:53,created,2015-03-17 03:55:28,2015-03-26 17:56:15
119229,South Katherinebury,random_product,random_category,Port Rachelchester,28,2015-03-12 20:45:43,created,2015-03-29 19:13:01,2015-04-01 16:21:52
575353,Smithstad,random_product,random_category,Nguyenside,13,2015-03-12 15:03:53,delivered,2015-03-21 23:37:16,2015-03-30 08:23:52
760511,West Travis,random_product,random_category,Silvaberg,02,2015-03-05 14:32:25,returned,2015-03-23 09:03:44,2015-04-05 21:02:11
340007,Sydneyhaven,random_product,random_category,Elizabethview,84,2015-03-03 17:17:10,delivered,2015-03-17 18:56:07,2015-04-01 07:01:57
359974,Martinezland,random_product,random_category,Allisonmouth,58,2015-03-03 07:00:47,delivered,2015-03-21 23:03:56,2015-03-31 01:30:27
376940,Lake Michellemouth,random_product,random_category,Jessicamouth,99,2015-03-04 02:59:26,delivered,2015-03-20 15:46:31,2015-03-26 18:47:52
405518,South Jasonville,random_product,random_category,Lake Ericville,82,2015-03-06 19:39:42,delivered,2015-03-19 05:12:59,2015-03-27 17:59:23
785311,Rachelshire,random_product,random_category,Nelsonfort,81,2015-03-04 18:21:34,delivered,2015-03-29 18:27:52,2015-04-03 15:13:52
262584,South Cherylfort,random_product,random_category,New Jamestown,12,2015-03-01 22:12:23,delivered,2015-03-17 13:33:17,2015-04-03 07:37:06
094215,West Sethhaven,random_product,random_category,Michaelbury,11,2015-03-07 23:49:48,created,2015-03-23 05:26:22,2015-04-01 00:24:35
565902,Kimberlytown,random_product,random_category,Swansonton,92,2015-03-12 17:35:17,returned,2015-03-17 12:21:09,2015-03-25 18:45:16
291975,Elizabethmouth,random_product,random_category,North Kristinmouth,84,2015-03-04 17:49:43,returned,2015-03-22 20:57:08,2015-04-04 03:35:29
508844,Davidberg,random_product,random_category,Madisonburgh,10,2015-03-03 15:12:41,returned,2015-03-28 10:59:05,2015-03-31 17:45:57
882240,South Emily,random_product,random_category,Katherineside,92,2015-03-13 21:44:56,delivered,2015-03-20 17:30:52,2015-03-29 01:13:29
867954,Harrisonbury,random_product,random_category,Destinyshire,70,2015-03-14 12:09:46,returned,2015-03-18 13:40:55,2015-03-31 07:11:19
764053,New John,random_product,random_category,Matthewport,30,2015-03-10 17:44:28,returned,2015-03-29 19:44:14,2015-03-28 01:11:30
407711,Brittanymouth,random_product,random_category,West Sandra,40,2015-03-13 12:21:58,returned,2015-03-29 05:08:49,2015-03-29 06:28:32
076748,South Karen,random_product,random_category,Lopezfurt,71,2015-03-05 12:37:18,delivered,2015-03-16 12:23:02,2015-04-03 06:02:47
943715,Sanderstown,random_product,random_category,Fishershire,62,2015-03-06 04:55:00,created,2015-03-28 09:11:42,2015-03-26 00:38:22
985022,Mcclureville,random_product,random_category,West Ashley,77,2015-03-14 08:25:24,returned,2015-03-17 01:12:59,2015-03-30 00:47:38
269935,Port Teresa,random_product,random_category,New Ashleyshire,72,2015-03-13 12:18:20,delivered,2015-03-17 08:35:01,2015-03-30 15:55:04
822500,North Mathew,random_product,random_category,North Ethan,27,2015-03-02 06:57:11,created,2015-03-16 13:17:08,2015-03-28 00:32:06
105779,Wattsside,random_product,random_category,Williamsfort,51,2015-03-07 21:16:21,delivered,2015-03-24 03:53:05,2015-04-03 04:45:57
914086,Sarahburgh,random_product,random_category,New Joshua,31,2015-03-05 00:37:58,returned,2015-03-29 16:52:02,2015-03-25 22:43:45
796704,Alexandratown,random_product,random_category,Turnerside,98,2015-03-11 08:06:00,returned,2015-03-16 01:22:04,2015-03-27 14:57:53
567654,East Christine,random_product,random_category,Carrollborough,83,2015-03-06 17:38:33,returned,2015-03-18 04:39:53,2015-03-30 11:38:40
847863,West Breannaport,random_product,random_category,Annaborough,37,2015-03-06 06:25:51,created,2015-03-17 10:47:05,2015-04-04 11:16:11
185397,Port Ronnie,random_product,random_category,South Nicolebury,61,2015-03-03 19:08:51,returned,2015-03-24 20:30:05,2015-04-03 16:05:37
030808,Bryanborough,random_product,random_category,Davisborough,81,2015-03-07 11:13:36,created,2015-03-18 23:07:11,2015-04-01 19:30:17
109674,Victoriatown,random_product,random_category,West Leslie,91,2015-03-04 10:02:12,created,2015-03-23 11:56:50,2015-04-05 18:13:52
577190,West Tracymouth,random_product,random_category,Greenstad,04,2015-03-08 11:10:24,returned,2015-03-28 19:52:13,2015-03-31 05:53:18
880103,South Joyceberg,random_product,random_category,Brownfurt,07,2015-03-05 12:31:42,returned,2015-03-29 00:12:34,2015-03-28 03:46:23
928470,East Adam,random_product,random_category,Port Jacquelineside,27,2015-03-12 04:14:05,returned,2015-03-24 22:31:47,2015-03-31 15:42:08
383561,North Alexiston,random_product,random_category,Clinefort,82,2015-03-01 12:51:05,delivered,2015-03-24 07:09:58,2015-03-26 10:15:26
562180,North Anna,random_product,random_category,Bennettville,08,2015-03-06 17:50:33,delivered,2015-03-17 09:18:32,2015-04-03 17:22:23
356260,West Alyssa,random_product,random_category,East Michael,37,2015-03-13 12:52:28,created,2015-03-29 01:40:19,2015-03-28 08:02:34
535849,South Alfredmouth,random_product,random_category,Vincentland,36,2015-03-02 19:26:57,delivered,2015-03-22 12:00:55,2015-04-03 02:08:16
738959,Kathleenborough,random_product,random_category,Reneemouth,90,2015-03-14 05:52:43,delivered,2015-03-17 11:21:51,2015-03-31 13:38:33
223823,East Cynthiachester,random_product,random_category,Port Aliciafurt,12,2015-03-09 06:36:08,returned,2015-03-29 18:08:14,2015-04-05 08:16:28
980200,Clarkbury,random_product,random_category,New Jennaville,40,2015-03-06 23:24:52,created,2015-03-24 13:05:57,2015-04-05 15:37:13
013303,New Coryhaven,random_product,random_category,New Daniel,64,2015-03-11 16:33:33,returned,2015-03-29 17:56:11,2015-04-04 15:52:03
089286,Maryberg,random_product,random_category,North Brandonbury,18,2015-03-10 09:09:52,delivered,2015-03-25 10:25:19,2015-04-02 10:57:44
011868,Port Melissa,random_product,random_category,West Patrick,84,2015-03-14 03:06:38,returned,2015-03-26 14:32:55,2015-03-29 05:31:19
337218,Alexaberg,random_product,random_category,New Gary,38,2015-03-08 12:41:05,created,2015-03-21 13:43:45,2015-04-02 15:05:19
584466,East Cathyhaven,random_product,random_category,Kellerbury,56,2015-03-01 06:52:08,returned,2015-03-20 07:04:58,2015-03-26 23:32:11
098361,Port Charleschester,random_product,random_category,Port Billyborough,25,2015-03-14 03:30:20,delivered,2015-03-17 02:25:40,2015-03-26 04:04:31
374817,New Jameshaven,random_product,random_category,West Brandon,60,2015-03-05 22:51:10,created,2015-03-23 03:57:00,2015-03-30 23:04:42
744350,Johnsonside,random_product,random_category,Smithside,30,2015-03-12 06:55:00,returned,2015-03-18 11:24:28,2015-04-02 16:49:29
210495,Michelleborough,random_product,random_category,Christophertown,27,2015-03-12 06:50:41,returned,2015-03-18 21:58:19,2015-03-28 13:16:07
397065,Carlosborough,random_product,random_category,North Evelynbury,18,2015-03-01 18:42:52,returned,2015-03-26 21:00:22,2015-03-26 07:38:50
711201,Gardnerfort,random_product,random_category,Jaredport,83,2015-03-04 05:40:38,created,2015-03-27 21:04:57,2015-04-01 23:37:56
209264,West Thomas,random_product,random_category,Hughesshire,62,2015-03-12 09:51:03,returned,2015-03-16 09:08:59,2015-03-25 16:26:02
682942,Lake Christinaberg,random_product,random_category,Lake Ashley,59,2015-03-02 03:42:49,returned,2015-03-23 22:31:07,2015-03-28 01:17:44
594365,Lake William,random_product,random_category,Ramirezview,58,2015-03-12 19:06:36,returned,2015-03-23 12:21:40,2015-03-27 20:09:20
637903,Jacquelineburgh,random_product,random_category,East Angel,91,2015-03-04 03:49:46,returned,2015-03-19 04:39:51,2015-04-02 00:44:36
680295,South Elizabethberg,random_product,random_category,Adamston,62,2015-03-05 11:10:49,returned,2015-03-21 06:01:07,2015-04-04 01:00:32
216146,Richardland,random_product,random_category,East Tiffanyhaven,71,2015-03-14 13:26:37,created,2015-03-16 12:16:53,2015-04-04 19:27:45
274570,West Melissa,random_product,random_category,West James,15,2015-03-07 07:20:35,delivered,2015-03-27 06:36:43,2015-03-29 16:52:50
203946,Kirbyfort,random_product,random_category,Port Kimberly,58,2015-03-04 21:40:02,created,2015-03-19 16:30:46,2015-03-31 10:21:36
121661,New Thomasside,random_product,random_category,Lake Susanport,78,2015-03-11 03:26:57,returned,2015-03-25 06:12:40,2015-04-01 05:42:51
774120,Lake Jillhaven,random_product,random_category,Watkinsburgh,74,2015-03-03 03:45:48,delivered,2015-03-25 06:23:38,2015-04-05 16:30:48
423794,North Virginiastad,random_product,random_category,New Denise,40,2015-03-10 16:39:42,created,2015-03-18 03:59:58,2015-04-04 02:13:39
255871,Markstad,random_product,random_category,New Anthony,50,2015-03-13 01:43:32,returned,2015-03-24 16:24:58,2015-03-28 04:29:30
209455,Brentport,random_product,random_category,Sherylborough,28,2015-03-03 01:43:37,returned,2015-03-18 13:15:25,2015-04-03 18:38:01
277839,Lisaside,random_product,random_category,South Alicia,57,2015-03-07 18:39:09,created,2015-03-29 22:48:47,2015-03-29 21:19:42
809272,North Melissashire,random_product,random_category,East Taylorborough,31,2015-03-01 05:15:04,delivered,2015-03-23 05:05:27,2015-04-03 04:32:45
547109,Lindsayfurt,random_product,random_category,North Amanda,25,2015-03-08 01:23:34,delivered,2015-03-24 05:21:27,2015-03-31 21:52:59
382326,Erinborough,random_product,random_category,Lake Pamelaport,72,2015-03-05 15:17:30,created,2015-03-25 17:47:47,2015-03-30 06:36:34
531292,Christinaberg,random_product,random_category,West Erinmouth,59,2015-03-09 00:07:04,returned,2015-03-20 12:52:38,2015-03-26 15:05:07
483732,East Michaelfort,random_product,random_category,Andersonside,65,2015-03-11 18:17:40,delivered,2015-03-19 04:32:45,2015-03-25 03:25:52
347107,West Angelaton,random_product,random_category,North Lanceberg,83,2015-03-09 09:55:28,created,2015-03-17 23:25:08,2015-03-30 02:51:20
771174,Calhounton,random_product,random_category,Christopherfurt,67,2015-03-10 04:02:25,delivered,2015-03-21 15:34:52,2015-04-03 01:45:03
038664,Gonzalezland,random_product,random_category,New Louisborough,49,2015-03-12 23:00:07,returned,2015-03-24 02:24:29,2015-03-28 05:21:12
523421,Dalehaven,random_product,random_category,Port Samanthatown,44,2015-03-05 10:43:09,returned,2015-03-23 13:16:01,2015-04-01 07:06:55
114986,South Benjaminmouth,random_product,random_category,East Jefferymouth,52,2015-03-08 18:06:38,created,2015-03-19 07:56:24,2015-03-29 13:15:02
402376,North Megan,random_product,random_category,South Michaelberg,83,2015-03-10 04:42:08,created,2015-03-28 14:05:50,2015-03-25 08:52:34
724377,West Matthewchester,random_product,random_category,Normanhaven,41,2015-03-02 22:12:52,returned,2015-03-20 23:30:56,2015-04-05 18:57:04
949429,Johnsonchester,random_product,random_category,Emilybury,61,2015-03-06 03:47:10,returned,2015-03-21 17:23:18,2015-03-30 01:29:52
184060,Harrellfort,random_product,random_category,New Racheltown,05,2015-03-06 13:45:39,delivered,2015-03-17 17:41:48,2015-03-26 22:54:19
356827,West Diamondberg,random_product,random_category,Hillshire,41,2015-03-03 10:18:45,created,2015-03-25 07:22:37,2015-03-25 23:08:44
710397,Cynthiaberg,random_product,random_category,North Tamara,59,2015-03-10 09:42:35,delivered,2015-03-19 20:28:32,2015-03-28 01:04:36
391415,Wadeville,random_product,random_category,Everettfort,59,2015-03-06 15:19:02,created,2015-03-16 15:00:49,2015-03-25 11:12:56
075150,Guzmanbury,random_product,random_category,East Brian,35,2015-03-01 20:35:23,returned,2015-03-16 17:09:04,2015-04-02 00:47:07
789658,Welchside,random_product,random_category,Lake Davidside,12,2015-03-12 04:31:54,returned,2015-03-28 21:17:15,2015-03-25 12:30:28
221277,Burkemouth,random_product,random_category,Turnerville,49,2015-03-10 02:03:25,returned,2015-03-29 06:10:16,2015-03-28 08:26:43
655724,Amandafurt,random_product,random_category,East Joshua,68,2015-03-03 14:52:32,delivered,2015-03-21 20:02:52,2015-04-03 03:20:06
107716,Mooreview,random_product,random_category,Parkerberg,07,2015-03-13 05:19:09,delivered,2015-03-25 22:40:27,2015-03-26 23:55:22
041943,Troymouth,random_product,random_category,Mariabury,08,2015-03-02 06:11:00,returned,2015-03-27 14:14:10,2015-04-04 15:30:36
281146,East Debbie,random_product,random_category,Lake Raventon,94,2015-03-05 02:22:47,returned,2015-03-27 06:18:28,2015-03-25 03:16:37
651936,Rodriguezville,random_product,random_category,West Barbarafort,13,2015-03-13 02:02:14,created,2015-03-25 10:12:22,2015-03-31 20:43:31
708624,Jessicamouth,random_product,random_category,Williamstown,40,2015-03-04 21:52:32,returned,2015-03-26 18:22:35,2015-04-04 15:31:43
009347,Debrashire,random_product,random_category,Russellside,90,2015-03-05 00:10:51,returned,2015-03-21 01:24:18,2015-03-28 09:02:45
139798,North Robert,random_product,random_category,East Benjaminstad,55,2015-03-13 13:28:46,created,2015-03-28 10:39:37,2015-03-28 12:38:24
017346,North Robert,random_product,random_category,Timothyborough,01,2015-03-04 17:59:07,delivered,2015-03-29 11:36:55,2015-04-05 13:19:59
809559,South Paulmouth,random_product,random_category,Patriciaport,19,2015-03-14 11:48:01,returned,2015-03-25 01:42:24,2015-04-03 01:11:29
958025,Alexanderhaven,random_product,random_category,Haasville,43,2015-03-07 22:09:50,created,2015-03-29 22:54:27,2015-03-30 13:57:02
